predicted_target,predicted_target_str,actual_target_str,id
2.0,sitting,sitting,17179872206
2.0,sitting,sitting,25769803901
2.0,sitting,sitting,25769804032
2.0,sitting,sitting,25769804144
2.0,sitting,sitting,25769804152
0.0,standing,standing,25769804253
0.0,standing,standing,25769804611
8.0,ascending_stairs,ascending_stairs,25769804859
7.0,descending_stairs,descending_stairs,25769805028
7.0,descending_stairs,descending_stairs,25769805414
8.0,ascending_stairs,ascending_stairs,25769805585
8.0,ascending_stairs,ascending_stairs,25769805658
5.0,walking,walking,25769806154
5.0,walking,walking,25769806178
5.0,walking,walking,25769806238
5.0,walking,walking,25769806269
6.0,cycling,cycling,25769806807
6.0,cycling,cycling,25769806835
6.0,cycling,cycling,25769806974
1.0,running,running,25769807262
1.0,running,running,25769807379
4.0,rope_jumping,rope_jumping,25769807530
4.0,rope_jumping,rope_jumping,25769807592
3.0,lying,lying,25769807796
3.0,lying,lying,34359738421
3.0,lying,lying,34359738777
3.0,lying,lying,34359738838
3.0,lying,lying,34359739164
3.0,lying,lying,34359739211
2.0,sitting,sitting,34359739667
2.0,sitting,sitting,34359739684
2.0,sitting,sitting,34359739730
2.0,sitting,sitting,34359739783
2.0,sitting,sitting,34359739800
2.0,sitting,sitting,34359739974
2.0,sitting,sitting,34359739988
2.0,sitting,sitting,34359740022
0.0,standing,standing,34359740291
0.0,standing,standing,34359740350
0.0,standing,standing,34359740601
0.0,standing,standing,34359740714
0.0,standing,standing,34359740754
8.0,ascending_stairs,ascending_stairs,34359740783
5.0,walking,ascending_stairs,34359740836
7.4,descending_stairs,descending_stairs,34359740934
7.0,descending_stairs,descending_stairs,34359741154
5.0,walking,walking,34359741582
5.0,walking,walking,34359742026
5.0,walking,walking,34359742307
6.0,cycling,cycling,42949673138
6.0,cycling,cycling,42949673171
6.0,cycling,cycling,42949673254
6.0,cycling,cycling,42949673370
2.0,sitting,sitting,42949674407
0.0,standing,standing,42949674568
0.0,standing,standing,42949674821
0.0,standing,standing,42949675088
7.0,descending_stairs,descending_stairs,42949675401
7.0,descending_stairs,descending_stairs,42949675514
7.0,descending_stairs,descending_stairs,42949675515
7.4,descending_stairs,ascending_stairs,42949675764
5.0,walking,walking,51539607684
5.0,walking,walking,51539607802
5.8,cycling,cycling,51539608909
1.0,running,running,51539609183
1.0,running,running,51539609287
1.0,running,running,51539609325
1.0,running,running,51539609430
1.0,running,running,51539609437
1.0,running,running,51539609451
4.0,rope_jumping,rope_jumping,51539609691
2.0,sitting,sitting,51539610169
0.0,standing,standing,51539610537
0.0,standing,standing,51539610906
8.0,ascending_stairs,ascending_stairs,51539610957
7.4,descending_stairs,ascending_stairs,51539611044
7.0,descending_stairs,descending_stairs,51539611266
8.0,ascending_stairs,ascending_stairs,51539611362
5.0,walking,walking,60129542494
5.0,walking,walking,60129542635
5.0,walking,walking,60129542902
5.0,walking,walking,60129543062
5.0,walking,walking,60129543146
5.0,walking,walking,60129543388
5.0,walking,walking,60129543439
6.2,cycling,walking,60129543467
5.0,walking,walking,60129543491
5.0,walking,walking,60129543583
5.0,walking,walking,60129543719
5.0,walking,walking,60129543778
6.0,cycling,cycling,60129543916
6.0,cycling,cycling,60129544352
6.0,cycling,cycling,60129544407
6.0,cycling,cycling,60129544448
6.0,cycling,cycling,60129544525
6.0,cycling,cycling,60129544547
1.0,running,running,60129544625
1.0,running,running,60129544671
1.0,running,running,60129544741
1.0,running,running,60129544864
1.0,running,running,60129544933
1.0,running,running,60129544935
1.0,running,running,60129545034
6.0,cycling,cycling,60129545423
3.4,lying,running,60129545472
3.0,lying,lying,8
3.0,lying,lying,62
3.0,lying,lying,182
3.0,lying,lying,334
3.0,lying,lying,512
3.0,lying,lying,658
3.0,lying,lying,668
3.0,lying,lying,1062
3.0,lying,lying,1143
3.0,lying,lying,1245
4.4,rope_jumping,lying,1261
2.0,sitting,sitting,1506
2.0,sitting,sitting,1585
2.0,sitting,sitting,1853
2.0,sitting,sitting,2302
0.0,standing,standing,2532
0.0,standing,standing,2640
5.8,cycling,descending_stairs,8589934792
7.2,descending_stairs,descending_stairs,8589934826
5.0,walking,walking,8589935517
5.0,walking,walking,8589935652
3.0,lying,lying,8589936289
3.0,lying,lying,8589936604
2.0,sitting,sitting,8589937130
2.0,sitting,sitting,8589937447
2.0,sitting,sitting,8589937469
2.0,sitting,sitting,8589937559
2.0,sitting,sitting,8589937749
0.0,standing,standing,8589938134
0.0,standing,standing,8589938633
8.0,ascending_stairs,ascending_stairs,17179869288
6.2,cycling,ascending_stairs,17179869360
6.8,descending_stairs,descending_stairs,17179869498
6.8,descending_stairs,descending_stairs,17179869986
5.0,walking,walking,17179870552
1.0,running,running,17179870708
1.0,running,running,17179870943
1.0,running,running,17179870982
1.0,running,running,17179871069
1.0,running,running,17179871118
1.0,running,running,17179871122
2.2,sitting,running,17179871185
4.0,rope_jumping,rope_jumping,17179871386
4.0,rope_jumping,rope_jumping,17179871475
3.0,lying,lying,17179871773
3.0,lying,lying,17179871789
3.0,lying,lying,17179871862
2.0,sitting,sitting,25769803931
2.0,sitting,sitting,25769803990
2.0,sitting,sitting,25769804170
0.0,standing,standing,25769804558
0.0,standing,standing,25769804569
0.0,standing,standing,25769804666
7.8,ascending_stairs,ascending_stairs,25769804963
7.0,descending_stairs,descending_stairs,25769805085
5.4,walking,ascending_stairs,25769805348
7.0,descending_stairs,descending_stairs,25769805533
7.2,descending_stairs,descending_stairs,25769805769
7.0,descending_stairs,descending_stairs,25769805796
5.0,walking,walking,25769805967
5.0,walking,walking,25769806136
5.6,cycling,walking,25769806184
6.0,cycling,cycling,25769806918
6.0,cycling,cycling,25769806996
6.0,cycling,cycling,25769807032
1.8,sitting,running,25769807332
1.0,running,running,25769807408
4.0,rope_jumping,rope_jumping,25769807547
4.0,rope_jumping,rope_jumping,25769807557
4.0,rope_jumping,rope_jumping,25769807659
4.0,rope_jumping,rope_jumping,25769807686
3.0,lying,lying,34359738537
3.0,lying,lying,34359738647
3.0,lying,lying,34359738915
3.0,lying,lying,34359738921
3.0,lying,lying,34359739263
3.0,lying,lying,34359739271
2.0,sitting,sitting,34359739416
2.0,sitting,sitting,34359739419
2.0,sitting,sitting,34359739449
2.0,sitting,sitting,34359739567
2.0,sitting,sitting,34359739654
2.0,sitting,sitting,34359739659
2.0,sitting,sitting,34359739671
2.0,sitting,sitting,34359739886
2.0,sitting,sitting,34359739918
2.0,sitting,sitting,34359739935
2.0,sitting,sitting,34359740017
2.0,sitting,sitting,34359740129
0.0,standing,standing,34359740195
0.0,standing,standing,34359740326
8.0,ascending_stairs,ascending_stairs,34359740761
8.0,ascending_stairs,ascending_stairs,34359740860
7.6,ascending_stairs,ascending_stairs,34359740871
7.0,descending_stairs,descending_stairs,34359740931
7.6,ascending_stairs,ascending_stairs,34359741067
7.4,descending_stairs,descending_stairs,34359741219
5.0,walking,walking,34359741556
5.0,walking,walking,34359741576
5.0,walking,walking,34359741647
5.6,cycling,walking,34359741673
5.0,walking,walking,34359741803
5.0,walking,walking,34359741990
5.0,walking,walking,34359742014
6.0,cycling,cycling,42949673468
3.0,lying,lying,42949673880
2.0,sitting,sitting,42949674405
2.0,sitting,sitting,42949674448
0.0,standing,standing,42949674711
0.0,standing,standing,42949674786
0.0,standing,standing,42949674941
7.4,descending_stairs,ascending_stairs,42949676026
7.8,ascending_stairs,ascending_stairs,42949676029
5.0,walking,walking,51539607729
5.0,walking,walking,51539607738
5.0,walking,walking,51539607748
5.0,walking,walking,51539608069
5.0,walking,walking,51539608198
6.0,cycling,cycling,51539608525
6.0,cycling,cycling,51539608723
6.0,cycling,cycling,51539608842
6.0,cycling,cycling,51539608963
1.0,running,running,51539609161
1.0,running,running,51539609315
2.6,lying,running,51539609411
4.0,rope_jumping,rope_jumping,51539609702
2.0,sitting,sitting,51539609981
2.0,sitting,sitting,51539610198
0.0,standing,standing,51539610278
8.0,ascending_stairs,ascending_stairs,51539610939
5.0,walking,descending_stairs,51539611169
8.0,ascending_stairs,ascending_stairs,51539611282
7.6,ascending_stairs,descending_stairs,51539611575
7.0,descending_stairs,descending_stairs,60129542303
5.0,walking,walking,60129542414
5.0,walking,walking,60129542895
5.0,walking,walking,60129543155
5.0,walking,walking,60129543157
4.2,rope_jumping,walking,60129543329
5.0,walking,walking,60129543391
6.0,cycling,cycling,60129544019
6.0,cycling,cycling,60129544098
6.0,cycling,cycling,60129544298
6.0,cycling,cycling,60129544562
1.0,running,running,60129544674
1.0,running,running,60129544731
1.0,running,running,60129545007
1.0,running,running,60129545038
6.0,cycling,cycling,60129545399
3.0,lying,lying,1058
3.0,lying,lying,1120
3.0,lying,lying,1225
2.0,sitting,sitting,1355
2.0,sitting,sitting,1664
2.0,sitting,sitting,1798
2.0,sitting,sitting,1910
2.0,sitting,sitting,2143
0.0,standing,standing,2510
0.0,standing,standing,2539
0.0,standing,standing,2588
0.0,standing,standing,2682
8.0,ascending_stairs,ascending_stairs,2990
8.0,ascending_stairs,ascending_stairs,8589934923
7.4,descending_stairs,ascending_stairs,8589934984
7.0,descending_stairs,descending_stairs,8589935242
5.6,cycling,walking,8589935490
7.0,descending_stairs,walking,8589935562
4.2,rope_jumping,walking,8589935664
5.6,cycling,walking,8589935716
6.0,cycling,cycling,8589935955
6.0,cycling,cycling,8589935993
6.0,cycling,cycling,8589936116
6.0,cycling,cycling,8589936146
3.0,lying,lying,8589936315
3.0,lying,lying,8589936677
3.0,lying,lying,8589936804
2.0,sitting,sitting,8589936944
2.0,sitting,sitting,8589936955
2.0,sitting,sitting,8589936987
2.0,sitting,sitting,8589936995
2.0,sitting,sitting,8589937093
0.0,standing,standing,8589937529
0.0,standing,standing,8589937913
2.0,sitting,sitting,8589937915
0.0,standing,standing,8589938051
0.0,standing,standing,8589938114
0.0,standing,standing,8589938208
0.0,standing,standing,8589938600
0.0,standing,standing,17179869195
7.4,descending_stairs,ascending_stairs,17179869354
7.6,ascending_stairs,ascending_stairs,17179869398
7.0,descending_stairs,descending_stairs,17179869634
5.0,walking,ascending_stairs,17179869768
6.2,cycling,descending_stairs,17179869902
4.0,rope_jumping,walking,17179870208
5.0,walking,walking,17179870505
3.0,lying,lying,17179871689
3.0,lying,lying,17179871737
2.0,sitting,sitting,25769803960
2.0,sitting,sitting,25769804160
0.0,standing,standing,25769804535
0.0,standing,standing,25769804633
5.8,cycling,descending_stairs,25769804999
5.6,cycling,ascending_stairs,25769805342
5.0,walking,walking,25769806042
5.0,walking,walking,25769806055
5.6,cycling,walking,25769806245
5.0,walking,walking,25769806352
6.0,cycling,cycling,25769806862
6.0,cycling,cycling,25769806916
6.0,cycling,cycling,25769807080
1.0,running,running,25769807227
3.4,lying,running,25769807294
4.2,rope_jumping,running,25769807316
1.0,running,running,25769807323
1.0,running,running,25769807350
4.0,rope_jumping,rope_jumping,25769807541
3.0,lying,lying,34359738822
3.0,lying,lying,34359739029
3.0,lying,lying,34359739276
0.0,standing,sitting,34359739377
2.0,sitting,sitting,34359739401
2.0,sitting,sitting,34359739512
2.0,sitting,sitting,34359739546
2.0,sitting,sitting,34359739728
2.0,sitting,sitting,34359739741
0.0,standing,standing,34359740205
0.0,standing,standing,34359740256
0.8,running,standing,34359740285
0.0,standing,standing,34359740297
0.0,standing,standing,34359740354
0.0,standing,standing,34359740617
5.0,walking,walking,34359741435
5.0,walking,walking,34359741437
5.0,walking,walking,34359742079
6.0,cycling,cycling,42949672986
6.0,cycling,cycling,42949673009
6.0,cycling,cycling,42949673061
6.0,cycling,cycling,42949673157
6.0,cycling,cycling,42949673245
6.0,cycling,cycling,42949673256
6.0,cycling,cycling,42949673486
3.0,lying,lying,42949673525
3.0,lying,lying,42949673902
3.0,lying,lying,42949673950
2.0,sitting,sitting,42949674304
0.0,standing,standing,42949675074
6.6,descending_stairs,descending_stairs,42949675865
7.0,descending_stairs,descending_stairs,42949675873
5.8,cycling,walking,51539607836
6.0,cycling,cycling,51539608692
6.0,cycling,cycling,51539608821
6.0,cycling,cycling,51539608964
6.0,cycling,cycling,51539608988
3.0,lying,running,51539609407
1.0,running,running,51539609441
1.0,running,running,51539609499
1.0,running,running,51539609637
4.0,rope_jumping,rope_jumping,51539609815
2.0,sitting,sitting,51539610181
0.0,standing,standing,51539610437
0.0,standing,standing,51539610567
0.0,standing,standing,51539610568
0.0,standing,standing,51539610623
0.0,standing,standing,51539610813
7.0,descending_stairs,descending_stairs,51539611191
6.6,descending_stairs,descending_stairs,51539611256
8.0,ascending_stairs,ascending_stairs,51539611419
8.0,ascending_stairs,ascending_stairs,51539611429
8.0,ascending_stairs,ascending_stairs,51539611436
5.0,walking,walking,60129542431
5.8,cycling,walking,60129542605
5.0,walking,walking,60129542669
5.0,walking,walking,60129542930
5.6,cycling,walking,60129542977
5.0,walking,walking,60129543074
5.0,walking,walking,60129543161
5.0,walking,walking,60129543458
5.0,walking,walking,60129543678
5.4,walking,walking,60129543764
6.0,cycling,cycling,60129543902
6.0,cycling,cycling,60129543906
6.0,cycling,cycling,60129544188
6.0,cycling,cycling,60129544385
6.0,cycling,cycling,60129544526
1.0,running,running,60129544837
5.0,walking,running,60129544970
1.0,running,running,60129545052
1.0,running,running,60129545057
1.0,running,running,60129545487
3.0,lying,lying,186
3.0,lying,lying,910
3.0,lying,lying,1096
3.0,lying,lying,1113
2.0,sitting,sitting,1327
2.0,sitting,sitting,1345
2.0,sitting,sitting,1398
2.0,sitting,sitting,1707
2.0,sitting,sitting,1758
2.0,sitting,sitting,2082
2.0,sitting,sitting,2092
0.0,standing,standing,2671
0.0,standing,standing,2817
8.0,ascending_stairs,ascending_stairs,8589934594
4.6,walking,ascending_stairs,8589934618
5.8,cycling,descending_stairs,8589934758
7.0,descending_stairs,descending_stairs,8589935120
2.6,lying,walking,8589935494
5.2,walking,walking,8589935530
5.0,walking,walking,8589935635
6.0,cycling,cycling,8589935871
6.0,cycling,cycling,8589935954
6.0,cycling,cycling,8589936023
6.0,cycling,cycling,8589936025
6.0,cycling,cycling,8589936267
3.0,lying,lying,8589936565
2.0,sitting,sitting,8589936909
2.0,sitting,sitting,8589936957
2.0,sitting,sitting,8589937088
2.0,sitting,sitting,8589937366
0.0,standing,standing,8589937562
0.0,standing,standing,8589937607
0.0,standing,standing,8589938295
0.0,standing,standing,8589938513
0.0,standing,standing,8589938634
0.0,standing,standing,8589938669
5.0,walking,ascending_stairs,17179869329
7.4,descending_stairs,ascending_stairs,17179869450
6.8,descending_stairs,descending_stairs,17179869484
7.0,descending_stairs,descending_stairs,17179870050
5.0,walking,walking,17179870093
5.6,cycling,walking,17179870155
6.0,cycling,cycling,17179870653
1.0,running,running,17179870857
1.0,running,running,17179870989
4.4,rope_jumping,running,17179871153
3.0,lying,lying,17179871655
3.0,lying,lying,17179871763
3.0,lying,lying,17179871963
2.0,sitting,sitting,17179872059
2.0,sitting,sitting,17179872060
2.0,sitting,sitting,17179872117
2.0,sitting,sitting,25769803781
2.0,sitting,sitting,25769803835
2.0,sitting,sitting,25769803936
2.0,sitting,sitting,25769803969
0.0,standing,standing,25769804555
8.0,ascending_stairs,ascending_stairs,25769804840
7.0,descending_stairs,descending_stairs,25769805343
7.0,descending_stairs,descending_stairs,25769805352
5.6,cycling,ascending_stairs,25769805376
8.0,ascending_stairs,ascending_stairs,25769805632
8.0,ascending_stairs,ascending_stairs,25769805670
7.0,descending_stairs,descending_stairs,25769805775
7.0,descending_stairs,descending_stairs,25769805874
5.0,walking,walking,25769806371
6.0,cycling,cycling,25769806623
6.0,cycling,cycling,25769806631
6.0,cycling,cycling,25769806710
6.0,cycling,cycling,25769806917
6.0,cycling,cycling,25769806944
4.0,rope_jumping,rope_jumping,25769807513
3.0,lying,lying,25769807771
3.0,lying,lying,34359738652
3.0,lying,lying,34359738827
3.0,lying,lying,34359738969
3.0,lying,lying,34359739046
3.0,lying,lying,34359739185
2.0,sitting,sitting,34359740064
2.0,sitting,sitting,34359740075
2.0,sitting,sitting,34359740104
2.0,sitting,sitting,34359740175
0.0,standing,standing,34359740387
0.0,standing,standing,34359740454
0.0,standing,standing,34359740488
0.0,standing,standing,34359740689
8.0,ascending_stairs,ascending_stairs,34359740855
7.0,descending_stairs,descending_stairs,34359741138
5.0,walking,walking,34359741293
5.0,walking,walking,34359741801
5.0,walking,walking,34359741888
5.0,walking,walking,34359741962
5.0,walking,walking,34359742046
5.0,walking,walking,34359742224
6.0,cycling,cycling,42949673018
6.0,cycling,cycling,42949673041
6.0,cycling,cycling,42949673146
6.0,cycling,cycling,42949673363
